payment_id,order_id,seller_id,expected_payout,actual_payout,discrepancy_flag,discrepancy_amt,settlement_date,settlement_cycle,status,discrepancy_pct,discrepancy_severity,risk_score,severity_tier
PAY000112175,ORD000143590,S00456,1264.06,677.06,1,587.0,2024-01-17 03:29:00,W3,disputed,46.44,critical,0.3176,Critical (>30%)
PAY000109053,ORD000139580,S00285,4278.95,2404.49,1,1874.46,2023-12-24 02:38:00,W51,disputed,43.81,critical,0.3176,Critical (>30%)
PAY000094937,ORD000121555,S00243,12586.98,7818.91,1,4768.07,2024-01-12 00:10:00,W2,disputed,37.88,critical,0.3173,Critical (>30%)
PAY000031835,ORD000040799,S00209,593.08,314.34,1,278.74,2023-06-11 07:25:00,W23,disputed,47.0,critical,0.3172,Critical (>30%)
PAY000026918,ORD000034505,S00364,1637.11,883.61,1,753.5,2024-02-26 15:13:00,W9,disputed,46.03,critical,0.3172,Critical (>30%)
PAY000112392,ORD000143863,S00009,810.0,431.18,1,378.82,2023-04-26 15:39:00,W17,disputed,46.77,critical,0.317,Critical (>30%)
PAY000103680,ORD000132698,S00059,939.43,501.14,1,438.29,2023-08-05 17:33:00,W31,disputed,46.65,critical,0.317,Critical (>30%)
PAY000004728,ORD000006028,S00324,1322.47,711.02,1,611.45,2023-12-28 17:02:00,W52,disputed,46.24,critical,0.3166,Critical (>30%)
PAY000010820,ORD000013833,S00456,4563.6,2581.06,1,1982.54,2023-03-06 17:31:00,W10,disputed,43.44,critical,0.3166,Critical (>30%)
PAY000015610,ORD000020012,S00382,1834.8,995.17,1,839.63,2023-12-27 22:51:00,W52,disputed,45.76,critical,0.3165,Critical (>30%)
PAY000068249,ORD000087305,S00308,492.23,260.89,1,231.34,2023-12-23 17:45:00,W51,disputed,47.0,critical,0.3165,Critical (>30%)
PAY000108181,ORD000138467,S00426,605.39,321.54,1,283.85,2023-05-27 21:11:00,W21,disputed,46.89,critical,0.3165,Critical (>30%)
PAY000075099,ORD000096097,S00267,1244.58,668.56,1,576.02,2023-06-12 13:14:00,W24,disputed,46.28,critical,0.3164,Critical (>30%)
PAY000033557,ORD000043011,S00221,990.23,529.67,1,460.56,2024-02-10 01:29:00,W6,disputed,46.51,critical,0.3164,Critical (>30%)
PAY000069873,ORD000089357,S00453,1214.8,652.45,1,562.35,2023-08-17 01:42:00,W33,disputed,46.29,critical,0.3163,Critical (>30%)
PAY000016436,ORD000021070,S00082,2810.67,1549.8,1,1260.87,2023-12-05 01:05:00,W49,disputed,44.86,critical,0.3162,Critical (>30%)
PAY000081108,ORD000103832,S00240,3300.39,1834.1,1,1466.29,2023-08-16 03:58:00,W33,disputed,44.43,critical,0.3162,Critical (>30%)
PAY000038653,ORD000049531,S00486,576.45,306.46,1,269.99,2024-03-03 03:03:00,W9,disputed,46.84,critical,0.316,Critical (>30%)
PAY000041717,ORD000053415,S00227,1405.39,758.19,1,647.2,2023-06-09 20:30:00,W23,disputed,46.05,critical,0.3158,Critical (>30%)
PAY000101148,ORD000129495,S00338,12648.61,7886.34,1,4762.27,2023-04-20 17:31:00,W16,disputed,37.65,critical,0.3157,Critical (>30%)
PAY000028258,ORD000036217,S00154,1105.93,594.05,1,511.88,2023-03-17 07:19:00,W11,disputed,46.29,critical,0.3156,Critical (>30%)
PAY000113648,ORD000145465,S00052,1527.46,826.75,1,700.71,2023-04-22 18:30:00,W16,disputed,45.87,critical,0.3154,Critical (>30%)
PAY000000761,ORD000000970,S00289,6386.43,3718.69,1,2667.74,2024-01-01 11:40:00,W1,disputed,41.77,critical,0.3148,Critical (>30%)
PAY000098351,ORD000125947,S00031,2341.43,1286.31,1,1055.12,2024-03-28 14:12:00,W13,disputed,45.06,critical,0.3148,Critical (>30%)
PAY000064703,ORD000082809,S00045,1713.73,932.13,1,781.6,2024-04-01 19:47:00,W14,disputed,45.61,critical,0.3147,Critical (>30%)
PAY000049213,ORD000062992,S00225,6752.23,3950.62,1,2801.61,2024-01-19 19:10:00,W3,disputed,41.49,critical,0.3147,Critical (>30%)
PAY000101346,ORD000129737,S00188,10522.58,6433.83,1,4088.75,2023-10-31 08:02:00,W44,disputed,38.86,critical,0.3146,Critical (>30%)
PAY000037877,ORD000048548,S00324,559.18,298.4,1,260.78,2023-10-19 18:19:00,W42,disputed,46.64,critical,0.3145,Critical (>30%)
PAY000016249,ORD000020828,S00260,206.37,109.47,1,96.9,2024-05-30 21:23:00,W22,disputed,46.95,critical,0.3144,Critical (>30%)
PAY000112286,ORD000143724,S00454,1298.14,702.09,1,596.05,2024-01-10 17:37:00,W2,disputed,45.92,critical,0.3143,Critical (>30%)
PAY000101198,ORD000129553,S00120,290.01,154.14,1,135.87,2024-07-14 23:13:00,W28,disputed,46.85,critical,0.3142,Critical (>30%)
PAY000081318,ORD000104105,S00224,1082.42,583.36,1,499.06,2023-09-02 21:39:00,W35,disputed,46.11,critical,0.3142,Critical (>30%)
PAY000001648,ORD000002098,S00328,25883.82,17903.84,1,7979.98,2024-02-05 10:29:00,W6,disputed,30.83,critical,0.314,Critical (>30%)
PAY000026968,ORD000034562,S00452,3758.14,2115.37,1,1642.77,2024-03-27 11:53:00,W13,disputed,43.71,critical,0.3138,Critical (>30%)
PAY000043376,ORD000055498,S00323,3942.31,2224.56,1,1717.75,2024-05-20 13:50:00,W21,disputed,43.57,critical,0.3138,Critical (>30%)
PAY000000824,ORD000001053,S00194,3808.95,2146.83,1,1662.12,2023-01-13 06:16:00,W2,disputed,43.64,critical,0.3136,Critical (>30%)
PAY000036436,ORD000046698,S00263,569.52,304.7,1,264.82,2023-08-26 09:19:00,W34,disputed,46.5,critical,0.3136,Critical (>30%)
PAY000069530,ORD000088926,S00140,533.05,285.15,1,247.9,2024-07-01 02:43:00,W27,disputed,46.51,critical,0.3135,Critical (>30%)
PAY000042242,ORD000054083,S00352,13266.52,8356.25,1,4910.27,2023-05-24 23:19:00,W21,disputed,37.01,critical,0.3135,Critical (>30%)
PAY000000831,ORD000001060,S00371,1947.43,1067.56,1,879.87,2024-07-11 07:54:00,W28,disputed,45.18,critical,0.3132,Critical (>30%)
PAY000086630,ORD000110882,S00479,1219.17,660.59,1,558.58,2024-01-16 16:39:00,W3,disputed,45.82,critical,0.3131,Critical (>30%)
PAY000100816,ORD000129068,S00208,456.49,244.12,1,212.37,2024-04-24 16:08:00,W17,disputed,46.52,critical,0.3131,Critical (>30%)
PAY000023023,ORD000029476,S00435,1689.95,922.98,1,766.97,2024-04-22 17:28:00,W17,disputed,45.38,critical,0.313,Critical (>30%)
PAY000041278,ORD000052861,S00418,2284.88,1260.32,1,1024.56,2024-04-02 06:37:00,W14,disputed,44.84,critical,0.3129,Critical (>30%)
PAY000024121,ORD000030883,S00071,3258.31,1824.19,1,1434.12,2023-08-04 21:27:00,W31,disputed,44.01,critical,0.3129,Critical (>30%)
PAY000022672,ORD000029015,S00122,581.98,312.2,1,269.78,2023-08-02 02:45:00,W31,disputed,46.36,critical,0.3128,Critical (>30%)
PAY000112761,ORD000144333,S00024,1107.84,599.51,1,508.33,2024-03-13 20:56:00,W11,disputed,45.88,critical,0.3128,Critical (>30%)
PAY000005085,ORD000006510,S00258,284.36,151.73,1,132.63,2023-11-10 18:39:00,W45,disputed,46.64,critical,0.3128,Critical (>30%)
PAY000086967,ORD000111296,S00497,4682.35,2677.29,1,2005.06,2023-02-11 09:44:00,W6,disputed,42.82,critical,0.3128,Critical (>30%)
PAY000052090,ORD000066680,S00284,1101.69,596.57,1,505.12,2023-08-12 07:05:00,W32,disputed,45.85,critical,0.3126,Critical (>30%)
PAY000049456,ORD000063299,S00327,516.03,276.71,1,239.32,2024-05-21 11:05:00,W21,disputed,46.38,critical,0.3125,Critical (>30%)
PAY000032352,ORD000041468,S00367,348.79,186.6,1,162.19,2023-10-23 19:00:00,W43,disputed,46.5,critical,0.3123,Critical (>30%)
PAY000038249,ORD000049020,S00412,354.15,189.59,1,164.56,2023-07-15 03:25:00,W28,disputed,46.47,critical,0.3121,Critical (>30%)
PAY000049180,ORD000062947,S00338,950.13,513.93,1,436.2,2023-01-19 05:08:00,W3,disputed,45.91,critical,0.312,Critical (>30%)
PAY000075391,ORD000096462,S00081,1428.53,779.17,1,649.36,2023-01-20 15:34:00,W3,disputed,45.46,critical,0.3119,Critical (>30%)
PAY000048451,ORD000062004,S00322,1590.21,869.66,1,720.55,2023-01-31 13:31:00,W5,disputed,45.31,critical,0.3119,Critical (>30%)
PAY000006959,ORD000008935,S00327,806.5,435.39,1,371.11,2023-02-17 23:47:00,W7,disputed,46.01,critical,0.3118,Critical (>30%)
PAY000010116,ORD000012960,S00329,4713.51,2702.13,1,2011.38,2023-06-28 13:48:00,W26,disputed,42.67,critical,0.3118,Critical (>30%)
PAY000075317,ORD000096367,S00019,365.11,195.78,1,169.33,2023-07-14 17:58:00,W28,disputed,46.38,critical,0.3116,Critical (>30%)
PAY000047868,ORD000061261,S00399,1529.19,836.43,1,692.76,2023-08-03 10:05:00,W31,disputed,45.3,critical,0.3115,Critical (>30%)
PAY000077251,ORD000098880,S00326,2370.58,1314.45,1,1056.13,2023-09-29 17:22:00,W39,disputed,44.55,critical,0.3114,Critical (>30%)
PAY000095775,ORD000122609,S00324,238.04,127.39,1,110.65,2023-07-15 23:27:00,W28,disputed,46.48,critical,0.3114,Critical (>30%)
PAY000106184,ORD000135881,S00057,293.18,157.17,1,136.01,2023-08-24 04:08:00,W34,disputed,46.39,critical,0.3112,Critical (>30%)
PAY000060670,ORD000077628,S00321,5051.38,2914.3,1,2137.08,2023-01-29 02:55:00,W4,disputed,42.31,critical,0.3111,Critical (>30%)
PAY000036462,ORD000046729,S00014,1447.81,791.72,1,656.09,2024-02-02 08:19:00,W5,disputed,45.32,critical,0.3111,Critical (>30%)
PAY000068662,ORD000087840,S00447,507.81,273.3,1,234.51,2024-06-26 03:09:00,W26,disputed,46.18,critical,0.3111,Critical (>30%)
PAY000017818,ORD000022839,S00469,3903.44,2217.24,1,1686.2,2024-02-09 03:53:00,W6,disputed,43.2,critical,0.311,Critical (>30%)
PAY000022205,ORD000028424,S00087,220.81,118.4,1,102.41,2023-12-23 06:52:00,W51,disputed,46.38,critical,0.3106,Critical (>30%)
PAY000019493,ORD000024964,S00384,457.5,246.42,1,211.08,2023-04-09 21:34:00,W14,disputed,46.14,critical,0.3105,Critical (>30%)
PAY000070411,ORD000090043,S00345,1960.02,1082.59,1,877.43,2023-02-01 16:07:00,W5,disputed,44.77,critical,0.3104,Critical (>30%)
PAY000050189,ORD000064252,S00142,2041.79,1129.11,1,912.68,2023-07-08 23:01:00,W27,disputed,44.7,critical,0.3104,Critical (>30%)
PAY000035004,ORD000044867,S00051,1420.95,778.19,1,642.76,2023-11-09 11:56:00,W45,disputed,45.23,critical,0.3103,Critical (>30%)
PAY000089811,ORD000114946,S00367,1836.6,1012.98,1,823.62,2024-02-05 10:30:00,W6,disputed,44.84,critical,0.3102,Critical (>30%)
PAY000087989,ORD000112624,S00155,572.16,309.12,1,263.04,2023-02-26 02:02:00,W8,disputed,45.97,critical,0.3101,Critical (>30%)
PAY000007036,ORD000009034,S00192,5814.56,3397.3,1,2417.26,2023-12-15 21:32:00,W50,disputed,41.57,critical,0.31,Critical (>30%)
PAY000098472,ORD000126118,S00094,2263.07,1258.19,1,1004.88,2024-06-18 10:06:00,W25,disputed,44.4,critical,0.3097,Critical (>30%)
PAY000087461,ORD000111946,S00058,5936.66,3477.31,1,2459.35,2023-05-03 01:55:00,W18,disputed,41.43,critical,0.3097,Critical (>30%)
PAY000073360,ORD000093886,S00136,1732.15,955.04,1,777.11,2023-11-05 13:41:00,W44,disputed,44.86,critical,0.3097,Critical (>30%)
PAY000088600,ORD000113411,S00134,715.52,388.07,1,327.45,2024-03-07 19:58:00,W10,disputed,45.76,critical,0.3096,Critical (>30%)
PAY000057636,ORD000073756,S00003,272.47,146.64,1,125.83,2024-01-14 15:44:00,W2,disputed,46.18,critical,0.3096,Critical (>30%)
PAY000091369,ORD000116916,S00068,1878.78,1038.68,1,840.1,2023-11-04 18:47:00,W44,disputed,44.72,critical,0.3096,Critical (>30%)
PAY000073509,ORD000094076,S00491,2413.1,1345.92,1,1067.18,2024-04-15 16:40:00,W16,disputed,44.22,critical,0.3093,Critical (>30%)
PAY000085159,ORD000109010,S00065,3239.12,1830.55,1,1408.57,2024-01-05 02:59:00,W1,disputed,43.49,critical,0.3091,Critical (>30%)
PAY000013780,ORD000017652,S00348,380.36,205.48,1,174.88,2023-05-18 01:23:00,W20,disputed,45.98,critical,0.309,Critical (>30%)
PAY000111920,ORD000143266,S00083,612.42,332.1,1,280.32,2023-11-19 03:07:00,W46,disputed,45.77,critical,0.309,Critical (>30%)
PAY000048503,ORD000062077,S00049,772.58,420.23,1,352.35,2023-07-27 13:50:00,W30,disputed,45.61,critical,0.3089,Critical (>30%)
PAY000037884,ORD000048555,S00334,355.31,191.95,1,163.36,2024-01-20 09:11:00,W3,disputed,45.98,critical,0.3088,Critical (>30%)
PAY000007779,ORD000009969,S00464,670.7,364.31,1,306.39,2023-09-24 06:02:00,W38,disputed,45.68,critical,0.3087,Critical (>30%)
PAY000008736,ORD000011182,S00232,627.15,340.41,1,286.74,2023-02-11 08:43:00,W6,disputed,45.72,critical,0.3087,Critical (>30%)
PAY000039281,ORD000050350,S00076,765.58,416.62,1,348.96,2024-06-02 10:26:00,W22,disputed,45.58,critical,0.3087,Critical (>30%)
PAY000029548,ORD000037858,S00113,1357.95,746.13,1,611.82,2023-11-22 02:19:00,W47,disputed,45.05,critical,0.3087,Critical (>30%)
PAY000088541,ORD000113326,S00219,969.6,529.52,1,440.08,2024-01-05 17:20:00,W1,disputed,45.39,critical,0.3086,Critical (>30%)
PAY000109037,ORD000139560,S00202,1920.24,1065.23,1,855.01,2023-02-08 01:35:00,W6,disputed,44.53,critical,0.3085,Critical (>30%)
PAY000028623,ORD000036688,S00433,2395.43,1338.98,1,1056.45,2024-02-23 08:59:00,W8,disputed,44.1,critical,0.3084,Critical (>30%)
PAY000059458,ORD000076092,S00022,19115.18,12753.43,1,6361.75,2023-08-01 17:53:00,W31,disputed,33.28,critical,0.3083,Critical (>30%)
PAY000085024,ORD000108836,S00357,496.52,269.39,1,227.13,2023-11-12 08:45:00,W45,disputed,45.74,critical,0.3081,Critical (>30%)
PAY000033572,ORD000043029,S00055,1365.47,751.53,1,613.94,2023-12-12 04:33:00,W50,disputed,44.96,critical,0.3081,Critical (>30%)
PAY000000617,ORD000000781,S00229,824.21,449.59,1,374.62,2023-06-26 10:06:00,W26,disputed,45.45,critical,0.3081,Critical (>30%)
PAY000115970,ORD000148455,S00438,1205.11,661.7,1,543.41,2023-03-13 12:07:00,W11,disputed,45.09,critical,0.308,Critical (>30%)
PAY000066683,ORD000085335,S00128,2058.89,1146.47,1,912.42,2023-12-27 12:05:00,W52,disputed,44.32,critical,0.3079,Critical (>30%)
PAY000045801,ORD000058652,S00324,11316.81,7072.33,1,4244.48,2023-11-25 10:25:00,W47,disputed,37.51,critical,0.3078,Critical (>30%)
PAY000037836,ORD000048494,S00199,350.15,189.78,1,160.37,2024-05-12 23:24:00,W19,disputed,45.8,critical,0.3076,Critical (>30%)
PAY000090867,ORD000116291,S00154,181.16,97.9,1,83.26,2023-04-20 01:28:00,W16,disputed,45.96,critical,0.3076,Critical (>30%)
PAY000079118,ORD000101284,S00178,945.12,517.34,1,427.78,2024-01-18 18:24:00,W3,disputed,45.26,critical,0.3076,Critical (>30%)
PAY000064623,ORD000082700,S00399,1132.48,622.18,1,510.3,2023-11-16 11:31:00,W46,disputed,45.06,critical,0.3074,Critical (>30%)
PAY000092553,ORD000118460,S00162,568.16,309.22,1,258.94,2023-11-28 18:41:00,W48,disputed,45.58,critical,0.3074,Critical (>30%)
PAY000076099,ORD000097397,S00172,179.48,97.02,1,82.46,2023-04-11 00:33:00,W15,disputed,45.94,critical,0.3074,Critical (>30%)
PAY000076737,ORD000098220,S00428,854.33,467.52,1,386.81,2023-03-19 23:08:00,W11,disputed,45.28,critical,0.3072,Critical (>30%)
PAY000024128,ORD000030894,S00220,565.84,308.22,1,257.62,2023-03-10 14:50:00,W10,disputed,45.53,critical,0.3071,Critical (>30%)
PAY000029544,ORD000037854,S00440,2273.63,1272.71,1,1000.92,2024-07-16 01:40:00,W29,disputed,44.02,critical,0.3071,Critical (>30%)
PAY000009665,ORD000012402,S00189,3277.98,1863.66,1,1414.32,2023-11-16 22:49:00,W46,disputed,43.15,critical,0.3069,Critical (>30%)
PAY000115800,ORD000148244,S00065,897.53,491.93,1,405.6,2024-07-06 18:55:00,W27,disputed,45.19,critical,0.3068,Critical (>30%)
PAY000012823,ORD000016415,S00347,911.82,499.99,1,411.83,2023-03-25 11:18:00,W12,disputed,45.17,critical,0.3068,Critical (>30%)
PAY000034791,ORD000044609,S00408,200.66,108.74,1,91.92,2024-03-09 20:08:00,W10,disputed,45.81,critical,0.3067,Critical (>30%)
PAY000018108,ORD000023205,S00397,782.85,428.76,1,354.09,2023-12-27 14:34:00,W52,disputed,45.23,critical,0.3064,Critical (>30%)
PAY000039460,ORD000050573,S00062,1655.39,919.33,1,736.06,2023-06-03 08:49:00,W22,disputed,44.46,critical,0.3064,Critical (>30%)
PAY000042602,ORD000054520,S00419,3190.59,1814.5,1,1376.09,2023-12-30 19:03:00,W52,disputed,43.13,critical,0.3063,Critical (>30%)
PAY000041634,ORD000053308,S00433,715.42,391.62,1,323.8,2023-09-06 02:53:00,W36,disputed,45.26,critical,0.3062,Critical (>30%)
PAY000087634,ORD000112171,S00056,201.72,109.45,1,92.27,2024-06-07 06:22:00,W23,disputed,45.74,critical,0.3062,Critical (>30%)
PAY000053819,ORD000068869,S00492,500.22,272.89,1,227.33,2023-09-10 13:27:00,W36,disputed,45.45,critical,0.3061,Critical (>30%)
PAY000042687,ORD000054626,S00148,1014.53,558.3,1,456.23,2024-06-13 19:02:00,W24,disputed,44.97,critical,0.306,Critical (>30%)
PAY000039291,ORD000050364,S00406,8272.68,5023.78,1,3248.9,2024-03-17 23:07:00,W11,disputed,39.27,critical,0.306,Critical (>30%)
PAY000028228,ORD000036182,S00239,8423.28,5125.22,1,3298.06,2024-01-07 18:08:00,W1,disputed,39.15,critical,0.3058,Critical (>30%)
PAY000090557,ORD000115883,S00101,4669.08,2714.44,1,1954.64,2023-01-29 05:27:00,W4,disputed,41.86,critical,0.3057,Critical (>30%)
PAY000059988,ORD000076769,S00274,1008.51,555.36,1,453.15,2023-08-16 22:57:00,W33,disputed,44.93,critical,0.3057,Critical (>30%)
PAY000031194,ORD000039997,S00385,1456.5,808.25,1,648.25,2023-09-08 18:05:00,W36,disputed,44.51,critical,0.3056,Critical (>30%)
PAY000045874,ORD000058750,S00083,702.13,384.82,1,317.31,2023-09-12 17:30:00,W37,disputed,45.19,critical,0.3056,Critical (>30%)
PAY000036441,ORD000046705,S00249,8204.14,4982.93,1,3221.21,2024-03-07 07:23:00,W10,disputed,39.26,critical,0.3055,Critical (>30%)
PAY000103812,ORD000132865,S00003,699.43,383.43,1,316.0,2023-03-14 15:07:00,W11,disputed,45.18,critical,0.3055,Critical (>30%)
PAY000114835,ORD000147018,S00154,698.19,382.78,1,315.41,2023-01-15 05:35:00,W2,disputed,45.18,critical,0.3055,Critical (>30%)
PAY000042414,ORD000054293,S00393,1195.83,660.98,1,534.85,2024-03-12 03:01:00,W11,disputed,44.73,critical,0.3055,Critical (>30%)
PAY000022631,ORD000028964,S00083,3078.79,1751.88,1,1326.91,2023-12-24 22:42:00,W51,disputed,43.1,critical,0.3054,Critical (>30%)
PAY000030599,ORD000039212,S00109,197.29,107.32,1,89.97,2023-01-26 13:50:00,W4,disputed,45.6,critical,0.3053,Critical (>30%)
PAY000008814,ORD000011295,S00430,15024.92,9757.08,1,5267.84,2023-06-16 02:00:00,W24,disputed,35.06,critical,0.3053,Critical (>30%)
PAY000040654,ORD000052069,S00309,1214.8,672.7,1,542.1,2023-11-18 06:52:00,W46,disputed,44.62,critical,0.3049,Critical (>30%)
PAY000062755,ORD000080308,S00148,581.79,319.02,1,262.77,2023-01-13 04:28:00,W2,disputed,45.17,critical,0.3048,Critical (>30%)
PAY000098527,ORD000126195,S00264,2194.02,1234.09,1,959.93,2024-01-20 08:28:00,W3,disputed,43.75,critical,0.3048,Critical (>30%)
PAY000117100,ORD000149932,S00212,2631.22,1490.08,1,1141.14,2023-03-16 18:13:00,W11,disputed,43.37,critical,0.3047,Critical (>30%)
PAY000060481,ORD000077391,S00008,1073.31,593.58,1,479.73,2024-03-17 23:08:00,W11,disputed,44.7,critical,0.3046,Critical (>30%)
PAY000036598,ORD000046920,S00422,641.1,352.03,1,289.07,2024-02-19 06:46:00,W8,disputed,45.09,critical,0.3046,Critical (>30%)
PAY000110033,ORD000140850,S00384,6075.88,3606.76,1,2469.12,2023-12-27 05:08:00,W52,disputed,40.64,critical,0.3045,Critical (>30%)
PAY000030632,ORD000039261,S00121,4804.37,2805.61,1,1998.76,2023-04-21 21:08:00,W16,disputed,41.6,critical,0.3045,Critical (>30%)
PAY000097233,ORD000124526,S00142,832.48,458.7,1,373.78,2024-01-15 16:07:00,W3,disputed,44.9,critical,0.3045,Critical (>30%)
PAY000016078,ORD000020609,S00341,2358.15,1330.47,1,1027.68,2023-01-17 09:18:00,W3,disputed,43.58,critical,0.3045,Critical (>30%)
PAY000105836,ORD000135444,S00400,1593.98,889.32,1,704.66,2024-05-27 17:35:00,W22,disputed,44.21,critical,0.3044,Critical (>30%)
PAY000044617,ORD000057088,S00303,8302.67,5061.79,1,3240.88,2024-02-05 05:59:00,W6,disputed,39.03,critical,0.3043,Critical (>30%)
PAY000036469,ORD000046739,S00497,369.79,202.28,1,167.51,2023-07-26 11:27:00,W30,disputed,45.3,critical,0.3043,Critical (>30%)
PAY000066486,ORD000085081,S00209,2150.23,1211.07,1,939.16,2023-07-09 20:19:00,W27,disputed,43.68,critical,0.304,Critical (>30%)
PAY000069563,ORD000088965,S00196,1531.85,854.97,1,676.88,2024-03-20 04:05:00,W12,disputed,44.19,critical,0.3038,Critical (>30%)
PAY000108991,ORD000139502,S00470,2085.66,1174.33,1,911.33,2023-11-08 10:22:00,W45,disputed,43.7,critical,0.3038,Critical (>30%)
PAY000012259,ORD000015690,S00495,1251.55,695.58,1,555.97,2023-02-05 17:31:00,W5,disputed,44.42,critical,0.3037,Critical (>30%)
PAY000092689,ORD000118639,S00258,234.74,128.39,1,106.35,2023-11-13 03:09:00,W46,disputed,45.31,critical,0.3036,Critical (>30%)
PAY000033778,ORD000043302,S00257,3315.14,1902.23,1,1412.91,2023-12-25 11:20:00,W52,disputed,42.62,critical,0.3034,Critical (>30%)
PAY000103885,ORD000132956,S00132,1001.46,555.01,1,446.45,2023-04-10 22:16:00,W15,disputed,44.58,critical,0.3033,Critical (>30%)
PAY000090929,ORD000116364,S00285,265.95,145.65,1,120.3,2023-05-25 15:40:00,W21,disputed,45.23,critical,0.3032,Critical (>30%)
PAY000063589,ORD000081378,S00038,1855.57,1042.49,1,813.08,2023-10-06 10:14:00,W40,disputed,43.82,critical,0.3032,Critical (>30%)
PAY000038869,ORD000049815,S00366,178.68,97.72,1,80.96,2024-05-18 00:02:00,W20,disputed,45.31,critical,0.3032,Critical (>30%)
PAY000005170,ORD000006620,S00268,1811.89,1017.4,1,794.49,2024-01-29 14:09:00,W5,disputed,43.85,critical,0.3032,Critical (>30%)
PAY000112011,ORD000143375,S00146,1459.84,815.36,1,644.48,2023-02-10 08:27:00,W6,disputed,44.15,critical,0.3031,Critical (>30%)
PAY000087844,ORD000112435,S00282,13710.58,8840.73,1,4869.85,2024-05-05 23:46:00,W18,disputed,35.52,critical,0.303,Critical (>30%)
PAY000103872,ORD000132942,S00367,6445.71,3857.57,1,2588.14,2023-10-23 06:41:00,W43,disputed,40.15,critical,0.3029,Critical (>30%)
PAY000016210,ORD000020783,S00100,1871.71,1052.75,1,818.96,2024-03-22 21:17:00,W12,disputed,43.75,critical,0.3028,Critical (>30%)
PAY000016230,ORD000020806,S00494,1210.91,674.61,1,536.3,2023-02-15 09:36:00,W7,disputed,44.29,critical,0.3026,Critical (>30%)
PAY000019473,ORD000024943,S00487,1810.79,1018.6,1,792.19,2023-12-31 02:29:00,W52,disputed,43.75,critical,0.3025,Critical (>30%)
PAY000084183,ORD000107774,S00468,756.17,418.33,1,337.84,2023-02-15 03:42:00,W7,disputed,44.68,critical,0.3025,Critical (>30%)
PAY000058134,ORD000074393,S00371,3265.41,1877.08,1,1388.33,2023-06-20 11:15:00,W25,disputed,42.52,critical,0.3024,Critical (>30%)
